@relation 'Cell Measurements'

@attribute Id {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156}
@attribute Measurement {Sig_01_Tot,Sig_01_Window,Sig_02_Tot,Sig_02_Window,Sig_03_Tot,Sig_03_Window,Sig_04_Tot,Sig_04_Window,Sig_10_Tot,Sig_10_Window,Sig_12_Tot,Sig_12_Window,Sig_13_Tot,Sig_13_Window,Sig_14_Tot,Sig_14_Window,Sig_20_Tot,Sig_20_Window,Sig_21_Tot,Sig_21_Window,Sig_23_Tot,Sig_23_Window,Sig_24_Tot,Sig_24_Window,Sig_30_Tot,Sig_30_Window,Sig_31_Tot,Sig_31_Window,Sig_32_Tot,Sig_32_Window,Sig_34_Tot,Sig_34_Window,Sig_40_Tot,Sig_40_Window,Sig_41_Tot,Sig_41_Window,Sig_42_Tot,Sig_42_Window,Sig_43_Tot,Sig_43_Window,n}
@attribute x {0}
@attribute y {0}
@attribute Value numeric

@data
40,Sig_04_Tot,0,0,2586008
40,Sig_04_Window,0,0,2570.452632
40,Sig_10_Tot,0,0,11337560
40,Sig_10_Window,0,0,327495.295214
40,Sig_12_Tot,0,0,11337560
40,Sig_12_Window,0,0,3639736.645161
40,Sig_13_Tot,0,0,11337560
40,Sig_13_Window,0,0,1406912.349462
40,Sig_14_Tot,0,0,11337560
40,Sig_14_Window,0,0,634901.8
40,Sig_20_Tot,0,0,14717196
40,Sig_20_Window,0,0,9268.845878
40,Sig_21_Tot,0,0,14717196
40,Sig_21_Window,0,0,14635.404475
40,Sig_23_Tot,0,0,14717196
40,Sig_23_Window,0,0,16830.826923
40,Sig_24_Tot,0,0,14717196
40,Sig_24_Window,0,0,6659.809091
40,Sig_30_Tot,0,0,875203
40,Sig_30_Window,0,0,2103.300529
40,Sig_31_Tot,0,0,875203
40,Sig_31_Window,0,0,16746.76514
40,Sig_32_Tot,0,0,875203
40,Sig_32_Window,0,0,31718.094828
40,Sig_34_Tot,0,0,875203
40,Sig_34_Window,0,0,4360.589286
40,Sig_40_Tot,0,0,244193
40,Sig_40_Window,0,0,71345.282687
40,Sig_41_Tot,0,0,244193
40,Sig_41_Window,0,0,44687.80895
40,Sig_42_Tot,0,0,244193
40,Sig_42_Window,0,0,39982.793767
40,Sig_43_Tot,0,0,244193
40,Sig_43_Window,0,0,57060.985308
40,n,0,0,2394
41,Sig_01_Tot,0,0,2558795
41,Sig_01_Window,0,0,210055.253194
41,Sig_02_Tot,0,0,2558795
41,Sig_02_Window,0,0,277708.983197
41,Sig_03_Tot,0,0,2558795
41,Sig_03_Window,0,0,120562.544118
41,Sig_04_Tot,0,0,2558795
41,Sig_04_Window,0,0,78117.709091
41,Sig_10_Tot,0,0,13912121
41,Sig_10_Window,0,0,1666784.790837
41,Sig_12_Tot,0,0,13912121
41,Sig_12_Window,0,0,7667980.637076
41,Sig_13_Tot,0,0,13912121
41,Sig_13_Window,0,0,1498019.651163
41,Sig_14_Tot,0,0,13912121
41,Sig_14_Window,0,0,1048792.543689
41,Sig_20_Tot,0,0,11124381
41,Sig_20_Window,0,0,329281.930295
41,Sig_21_Tot,0,0,11124381
41,Sig_21_Window,0,0,1673638.616541
41,Sig_23_Tot,0,0,11124381
41,Sig_23_Window,0,0,396540.92126
41,Sig_24_Tot,0,0,11124381
41,Sig_24_Window,0,0,166449.355932
41,Sig_30_Tot,0,0,390393
41,Sig_30_Window,0,0,6365.161692
41,Sig_31_Tot,0,0,390393
41,Sig_31_Window,0,0,7087.173204
41,Sig_32_Tot,0,0,390393
41,Sig_32_Window,0,0,7997.398275
41,Sig_34_Tot,0,0,390393
41,Sig_34_Window,0,0,2153.621053
41,Sig_40_Tot,0,0,204594
41,Sig_40_Window,0,0,53012.857143
41,Sig_41_Tot,0,0,204594
41,Sig_41_Window,0,0,40990.02514
41,Sig_42_Tot,0,0,204594
41,Sig_42_Window,0,0,32938.947779
41,Sig_43_Tot,0,0,204594
41,Sig_43_Window,0,0,44666.063893
41,n,0,0,1954
42,Sig_01_Tot,0,0,2073868
42,Sig_01_Window,0,0,498.231061
42,Sig_02_Tot,0,0,2073868
42,Sig_02_Window,0,0,567.9145
42,Sig_03_Tot,0,0,2073868
42,Sig_03_Window,0,0,553.884672
42,Sig_04_Tot,0,0,2073868
42,Sig_04_Window,0,0,1440.350427
42,Sig_10_Tot,0,0,3807980
42,Sig_10_Window,0,0,26933.350649
42,Sig_12_Tot,0,0,3807980
42,Sig_12_Window,0,0,536871.74113
42,Sig_13_Tot,0,0,3807980
42,Sig_13_Window,0,0,379411
42,Sig_14_Tot,0,0,3807980
42,Sig_14_Window,0,0,50382.56701
42,Sig_20_Tot,0,0,14088255
42,Sig_20_Window,0,0,468820.328952
42,Sig_21_Tot,0,0,14088255
42,Sig_21_Window,0,0,4038378.789916
42,Sig_23_Tot,0,0,14088255
42,Sig_23_Window,0,0,3804364.351351
42,Sig_24_Tot,0,0,14088255
42,Sig_24_Window,0,0,619511.137306
42,Sig_30_Tot,0,0,1138233
42,Sig_30_Window,0,0,1777.093402
42,Sig_31_Tot,0,0,1138233
42,Sig_31_Window,0,0,18758.522167
42,Sig_32_Tot,0,0,1138233
42,Sig_32_Window,0,0,41804.910979
42,Sig_34_Tot,0,0,1138233
42,Sig_34_Window,0,0,3092.12844
42,Sig_40_Tot,0,0,168521
42,Sig_40_Window,0,0,57057.124952
42,Sig_41_Tot,0,0,168521
42,Sig_41_Window,0,0,35370.001498
42,Sig_42_Tot,0,0,168521
42,Sig_42_Window,0,0,36880.248691
42,Sig_43_Tot,0,0,168521
42,Sig_43_Window,0,0,35551.861965
42,n,0,0,1658
43,Sig_01_Tot,0,0,6387557
43,Sig_01_Window,0,0,1286727.660714
43,Sig_02_Tot,0,0,6387557
43,Sig_02_Window,0,0,4349954.743707
43,Sig_03_Tot,0,0,6387557
43,Sig_03_Window,0,0,700836.653846
43,Sig_04_Tot,0,0,6387557
43,Sig_04_Window,0,0,635373.90566
43,Sig_10_Tot,0,0,416513
43,Sig_10_Window,0,0,7684.279098
43,Sig_12_Tot,0,0,416513
43,Sig_12_Window,0,0,6136.214996
43,Sig_13_Tot,0,0,416513
43,Sig_13_Window,0,0,7146.108844
43,Sig_14_Tot,0,0,416513
43,Sig_14_Window,0,0,9142.897959
43,Sig_20_Tot,0,0,8429114
43,Sig_20_Window,0,0,1285450.046367
43,Sig_21_Tot,0,0,8429114
43,Sig_21_Window,0,0,523467.277662
43,Sig_23_Tot,0,0,8429114
43,Sig_23_Window,0,0,368116.222222
43,Sig_24_Tot,0,0,8429114
43,Sig_24_Window,0,0,407657.733871
43,Sig_30_Tot,0,0,80806
43,Sig_30_Window,0,0,12510.085522
43,Sig_31_Tot,0,0,80806
43,Sig_31_Window,0,0,14816.667984
43,Sig_32_Tot,0,0,80806
43,Sig_32_Window,0,0,13176.667188
43,Sig_34_Tot,0,0,80806
43,Sig_34_Window,0,0,23172.517241
43,Sig_40_Tot,0,0,74667
43,Sig_40_Window,0,0,29022.172865
43,Sig_41_Tot,0,0,74667
43,Sig_41_Window,0,0,22443.317705
43,Sig_42_Tot,0,0,74667
43,Sig_42_Window,0,0,22133.489941
43,Sig_43_Tot,0,0,74667
43,Sig_43_Window,0,0,31384.473214
43,n,0,0,731
44,Sig_01_Tot,0,0,18180826
44,Sig_01_Window,0,0,620152
44,Sig_02_Tot,0,0,18180826
44,Sig_02_Window,0,0,1331523.416188
44,Sig_03_Tot,0,0,18180826
44,Sig_03_Window,0,0,486764.472527
44,Sig_04_Tot,0,0,18180826
44,Sig_04_Window,0,0,438207.232323
44,Sig_10_Tot,0,0,1156688
44,Sig_10_Window,0,0,3722.527846
44,Sig_12_Tot,0,0,1156688
44,Sig_12_Window,0,0,3530.56476
44,Sig_13_Tot,0,0,1156688
44,Sig_13_Window,0,0,5409.815217
44,Sig_14_Tot,0,0,1156688
44,Sig_14_Window,0,0,5130.989474
44,Sig_20_Tot,0,0,31238437
44,Sig_20_Window,0,0,4459588.359541
44,Sig_21_Tot,0,0,31238437
44,Sig_21_Window,0,0,1154807.206504
44,Sig_23_Tot,0,0,31238437
44,Sig_23_Window,0,0,1855633.407407
44,Sig_24_Tot,0,0,31238437
44,Sig_24_Window,0,0,2493156.196721
44,Sig_30_Tot,0,0,497703
44,Sig_30_Window,0,0,24371.080429
44,Sig_31_Tot,0,0,497703
44,Sig_31_Window,0,0,38174.521452
44,Sig_32_Tot,0,0,497703
44,Sig_32_Window,0,0,17100.29396
44,Sig_34_Tot,0,0,497703
44,Sig_34_Window,0,0,44313.090909
44,Sig_40_Tot,0,0,487444
44,Sig_40_Window,0,0,105785.871203
44,Sig_41_Tot,0,0,487444
44,Sig_41_Window,0,0,131717.089005
44,Sig_42_Tot,0,0,487444
44,Sig_42_Window,0,0,70944.523769
44,Sig_43_Tot,0,0,487444
44,Sig_43_Window,0,0,218989.32
44,n,0,0,4827
45,Sig_01_Tot,0,0,6196317
45,Sig_01_Window,0,0,235737.684211
45,Sig_02_Tot,0,0,6196317
45,Sig_02_Window,0,0,2459184.13896
45,Sig_03_Tot,0,0,6196317
45,Sig_03_Window,0,0,346787.84
45,Sig_04_Tot,0,0,6196317
45,Sig_04_Window,0,0,351143.20354
45,Sig_10_Tot,0,0,559877
45,Sig_10_Window,0,0,5863.282551
45,Sig_12_Tot,0,0,559877
45,Sig_12_Window,0,0,3362.790041
45,Sig_13_Tot,0,0,559877
45,Sig_13_Window,0,0,2742.80315
45,Sig_14_Tot,0,0,559877
45,Sig_14_Window,0,0,3971.413043
45,Sig_20_Tot,0,0,5357485
45,Sig_20_Window,0,0,1594743.717687
45,Sig_21_Tot,0,0,5357485
45,Sig_21_Window,0,0,213672.864734
45,Sig_23_Tot,0,0,5357485
45,Sig_23_Window,0,0,295898.322581
45,Sig_24_Tot,0,0,5357485
45,Sig_24_Window,0,0,300556.53913
45,Sig_30_Tot,0,0,116112
45,Sig_30_Window,0,0,14217.434863
45,Sig_31_Tot,0,0,116112
45,Sig_31_Window,0,0,26409.292453
45,Sig_32_Tot,0,0,116112
45,Sig_32_Window,0,0,23121.63559
45,Sig_34_Tot,0,0,116112
45,Sig_34_Window,0,0,16931.780488
45,Sig_40_Tot,0,0,73074
45,Sig_40_Window,0,0,10888.935992
45,Sig_41_Tot,0,0,73074
45,Sig_41_Window,0,0,21719.366379
45,Sig_42_Tot,0,0,73074
45,Sig_42_Window,0,0,16205.183167
45,Sig_43_Tot,0,0,73074
45,Sig_43_Window,0,0,29028
45,n,0,0,726
46,Sig_01_Tot,0,0,1448463
46,Sig_01_Window,0,0,2184.376823
46,Sig_02_Tot,0,0,1448463
46,Sig_02_Window,0,0,1852.986486
46,Sig_03_Tot,0,0,1448463
46,Sig_03_Window,0,0,2208.011905
46,Sig_04_Tot,0,0,1448463
46,Sig_04_Window,0,0,1588.076923
46,Sig_10_Tot,0,0,8237285
46,Sig_10_Window,0,0,71012.309416
46,Sig_12_Tot,0,0,8237285
46,Sig_12_Window,0,0,3200800.233738
46,Sig_13_Tot,0,0,8237285
46,Sig_13_Window,0,0,1333639.190476
46,Sig_14_Tot,0,0,8237285
46,Sig_14_Window,0,0,292255.78125
46,Sig_20_Tot,0,0,18374214
46,Sig_20_Window,0,0,241034.354004
46,Sig_21_Tot,0,0,18374214
46,Sig_21_Window,0,0,4817864.392114
46,Sig_23_Tot,0,0,18374214
46,Sig_23_Window,0,0,3966551.287129
46,Sig_24_Tot,0,0,18374214
46,Sig_24_Window,0,0,884431.8
46,Sig_30_Tot,0,0,1112838
46,Sig_30_Window,0,0,8813.124911
46,Sig_31_Tot,0,0,1112838
46,Sig_31_Window,0,0,200484.185185
46,Sig_32_Tot,0,0,1112838
46,Sig_32_Window,0,0,297468.246466
46,Sig_34_Tot,0,0,1112838
46,Sig_34_Window,0,0,34333.532609
46,Sig_40_Tot,0,0,185805
46,Sig_40_Window,0,0,37478.607468
46,Sig_41_Tot,0,0,185805
46,Sig_41_Window,0,0,46286.395532
46,Sig_42_Tot,0,0,185805
46,Sig_42_Window,0,0,61509.922352
46,Sig_43_Tot,0,0,185805
46,Sig_43_Window,0,0,50249.292952
46,n,0,0,1841
47,Sig_01_Tot,0,0,4268107
47,Sig_01_Window,0,0,1087.055587
47,Sig_02_Tot,0,0,4268107
47,Sig_02_Window,0,0,1180.495744
47,Sig_03_Tot,0,0,4268107
47,Sig_03_Window,0,0,1319.30758
47,Sig_04_Tot,0,0,4268107
47,Sig_04_Window,0,0,2996.418182
47,Sig_10_Tot,0,0,15273131
47,Sig_10_Window,0,0,98478.659303
47,Sig_12_Tot,0,0,15273131
47,Sig_12_Window,0,0,1719746.2
47,Sig_13_Tot,0,0,15273131
47,Sig_13_Window,0,0,500436.647059
47,Sig_14_Tot,0,0,15273131
47,Sig_14_Window,0,0,184422.404762
47,Sig_20_Tot,0,0,25796193
47,Sig_20_Window,0,0,973323.94967
47,Sig_21_Tot,0,0,25796193
47,Sig_21_Window,0,0,10716424.27794
47,Sig_23_Tot,0,0,25796193
47,Sig_23_Window,0,0,3213938.210227
47,Sig_24_Tot,0,0,25796193
47,Sig_24_Window,0,0,1529577.84375
47,Sig_30_Tot,0,0,905045
47,Sig_30_Window,0,0,2018.017494
47,Sig_31_Tot,0,0,905045
47,Sig_31_Window,0,0,8677.915341
47,Sig_32_Tot,0,0,905045
47,Sig_32_Window,0,0,12467.952151
47,Sig_34_Tot,0,0,905045
47,Sig_34_Window,0,0,3923.880952
47,Sig_40_Tot,0,0,329606
47,Sig_40_Window,0,0,123027.474501
47,Sig_41_Tot,0,0,329606
47,Sig_41_Window,0,0,59863.029472
47,Sig_42_Tot,0,0,329606
47,Sig_42_Window,0,0,62101.946111
47,Sig_43_Tot,0,0,329606
47,Sig_43_Window,0,0,69006.363636
47,n,0,0,3232
48,Sig_01_Tot,0,0,12244914
48,Sig_01_Window,0,0,8429.944503
48,Sig_02_Tot,0,0,12244914
48,Sig_02_Window,0,0,6854.373075
48,Sig_03_Tot,0,0,12244914
48,Sig_03_Window,0,0,6288.675
48,Sig_04_Tot,0,0,12244914
48,Sig_04_Window,0,0,12184.905263
48,Sig_10_Tot,0,0,12000026
48,Sig_10_Window,0,0,17737.683245
48,Sig_12_Tot,0,0,12000026
48,Sig_12_Window,0,0,64565.910801
48,Sig_13_Tot,0,0,12000026
48,Sig_13_Window,0,0,32249.615385
48,Sig_14_Tot,0,0,12000026
48,Sig_14_Window,0,0,28699.983471
48,Sig_20_Tot,0,0,12015716
48,Sig_20_Window,0,0,75883.974085
48,Sig_21_Tot,0,0,12015716
48,Sig_21_Window,0,0,145535.045204
48,Sig_23_Tot,0,0,12015716
48,Sig_23_Window,0,0,111125.180723
48,Sig_24_Tot,0,0,12015716
48,Sig_24_Window,0,0,56844.758929
48,Sig_30_Tot,0,0,838490
48,Sig_30_Window,0,0,3882.344325
48,Sig_31_Tot,0,0,838490
48,Sig_31_Window,0,0,15978.729694
48,Sig_32_Tot,0,0,838490
48,Sig_32_Window,0,0,10327.216158
48,Sig_34_Tot,0,0,838490
48,Sig_34_Window,0,0,6092.452632
48,Sig_40_Tot,0,0,578783
48,Sig_40_Window,0,0,58158.372272
48,Sig_41_Tot,0,0,578783
48,Sig_41_Window,0,0,177428.795433
48,Sig_42_Tot,0,0,578783
48,Sig_42_Window,0,0,29066.239177
48,Sig_43_Tot,0,0,578783
48,Sig_43_Window,0,0,148571.547862
48,n,0,0,5737
49,Sig_01_Tot,0,0,2221116
49,Sig_01_Window,0,0,831.464194
49,Sig_02_Tot,0,0,2221116
49,Sig_02_Window,0,0,914.490665
49,Sig_03_Tot,0,0,2221116
49,Sig_03_Window,0,0,1176.180763
49,Sig_04_Tot,0,0,2221116
49,Sig_04_Window,0,0,1242.881818
49,Sig_10_Tot,0,0,4551435
49,Sig_10_Window,0,0,7621.787818
49,Sig_12_Tot,0,0,4551435
49,Sig_12_Window,0,0,70408.934759
49,Sig_13_Tot,0,0,4551435
49,Sig_13_Window,0,0,54556.692308
49,Sig_14_Tot,0,0,4551435
49,Sig_14_Window,0,0,15332.747664
49,Sig_20_Tot,0,0,10972059
49,Sig_20_Window,0,0,375765.726611
49,Sig_21_Tot,0,0,10972059
49,Sig_21_Window,0,0,7238949
49,Sig_23_Tot,0,0,10972059
49,Sig_23_Window,0,0,2113526.26
49,Sig_24_Tot,0,0,10972059
49,Sig_24_Window,0,0,703281.516949
49,Sig_30_Tot,0,0,709237
49,Sig_30_Window,0,0,8504.592214
49,Sig_31_Tot,0,0,709237
49,Sig_31_Window,0,0,275119.592641
49,Sig_32_Tot,0,0,709237
49,Sig_32_Window,0,0,192418.876859
49,Sig_34_Tot,0,0,709237
49,Sig_34_Window,0,0,13447.57377
49,Sig_40_Tot,0,0,136717
49,Sig_40_Window,0,0,45709.400487
49,Sig_41_Tot,0,0,136717
49,Sig_41_Window,0,0,30345.749366
49,Sig_42_Tot,0,0,136717
49,Sig_42_Window,0,0,38513.679191
49,Sig_43_Tot,0,0,136717
49,Sig_43_Window,0,0,41049.086817
49,n,0,0,1352
50,Sig_01_Tot,0,0,956811
50,Sig_01_Window,0,0,858.854532
50,Sig_02_Tot,0,0,956811
50,Sig_02_Window,0,0,726.307849
50,Sig_03_Tot,0,0,956811
50,Sig_03_Window,0,0,733.31821
50,Sig_04_Tot,0,0,956811
50,Sig_04_Window,0,0,2623.016949
50,Sig_10_Tot,0,0,3524739
50,Sig_10_Window,0,0,67719.5
50,Sig_12_Tot,0,0,3524739
50,Sig_12_Window,0,0,431997.85049
50,Sig_13_Tot,0,0,3524739
50,Sig_13_Window,0,0,176873.444934
50,Sig_14_Tot,0,0,3524739
50,Sig_14_Window,0,0,73470.969697
50,Sig_20_Tot,0,0,7500218
50,Sig_20_Window,0,0,254888.17623
50,Sig_21_Tot,0,0,7500218
50,Sig_21_Window,0,0,2098699.557252
50,Sig_23_Tot,0,0,7500218
50,Sig_23_Window,0,0,1654889.472
50,Sig_24_Tot,0,0,7500218
50,Sig_24_Window,0,0,548687.454545
50,Sig_30_Tot,0,0,581888
50,Sig_30_Window,0,0,2184.5
50,Sig_31_Tot,0,0,581888
50,Sig_31_Window,0,0,25378.1208
50,Sig_32_Tot,0,0,581888
50,Sig_32_Window,0,0,23148.820988
50,Sig_34_Tot,0,0,581888
50,Sig_34_Window,0,0,2919.962264
50,Sig_40_Tot,0,0,154758
50,Sig_40_Window,0,0,45831.035372
50,Sig_41_Tot,0,0,154758
50,Sig_41_Window,0,0,28007.333364
50,Sig_42_Tot,0,0,154758
50,Sig_42_Window,0,0,25463.161086
50,Sig_43_Tot,0,0,154758
50,Sig_43_Window,0,0,25802.373089
50,n,0,0,1520
51,Sig_01_Tot,0,0,4037255
51,Sig_01_Window,0,0,729495.009213
51,Sig_02_Tot,0,0,4037255
51,Sig_02_Window,0,0,1639121.259136
51,Sig_03_Tot,0,0,4037255
51,Sig_03_Window,0,0,1111722.896082
51,Sig_04_Tot,0,0,4037255
51,Sig_04_Window,0,0,606575.850467
51,Sig_10_Tot,0,0,3005899
51,Sig_10_Window,0,0,47956.83458
51,Sig_12_Tot,0,0,3005899
51,Sig_12_Window,0,0,189233.913772
51,Sig_13_Tot,0,0,3005899
51,Sig_13_Window,0,0,35586
51,Sig_14_Tot,0,0,3005899
51,Sig_14_Window,0,0,23778.734694
51,Sig_20_Tot,0,0,5852234
51,Sig_20_Window,0,0,1009689.378489
51,Sig_21_Tot,0,0,5852234
51,Sig_21_Window,0,0,1266579.119414
51,Sig_23_Tot,0,0,5852234
51,Sig_23_Window,0,0,670933.630435
51,Sig_24_Tot,0,0,5852234
51,Sig_24_Window,0,0,273060.655172
51,Sig_30_Tot,0,0,176612
51,Sig_30_Window,0,0,1581.996473
51,Sig_31_Tot,0,0,176612
51,Sig_31_Window,0,0,2011.980589
51,Sig_32_Tot,0,0,176612
51,Sig_32_Window,0,0,2690.682299
51,Sig_34_Tot,0,0,176612
51,Sig_34_Window,0,0,799.148148
51,Sig_40_Tot,0,0,86308
51,Sig_40_Window,0,0,24845.613851
51,Sig_41_Tot,0,0,86308
51,Sig_41_Window,0,0,14303.814796
51,Sig_42_Tot,0,0,86308
51,Sig_42_Window,0,0,15152.132487
51,Sig_43_Tot,0,0,86308
51,Sig_43_Window,0,0,20792.982558
51,n,0,0,855
52,Sig_01_Tot,0,0,1080370
52,Sig_01_Window,0,0,1095.987893
52,Sig_02_Tot,0,0,1080370
52,Sig_02_Window,0,0,973.282234
52,Sig_03_Tot,0,0,1080370
52,Sig_03_Window,0,0,936.090804
52,Sig_04_Tot,0,0,1080370
52,Sig_04_Window,0,0,3363.360825
52,Sig_10_Tot,0,0,8781055
52,Sig_10_Window,0,0,81979.295393
52,Sig_12_Tot,0,0,8781055
52,Sig_12_Window,0,0,1097158.517514
52,Sig_13_Tot,0,0,8781055
52,Sig_13_Window,0,0,1461871.870968
52,Sig_14_Tot,0,0,8781055
52,Sig_14_Window,0,0,184543.191919
52,Sig_20_Tot,0,0,17339023
52,Sig_20_Window,0,0,773086.433409
52,Sig_21_Tot,0,0,17339023
52,Sig_21_Window,0,0,6339159.83871
52,Sig_23_Tot,0,0,17339023
52,Sig_23_Window,0,0,5739929.775956
52,Sig_24_Tot,0,0,17339023
52,Sig_24_Window,0,0,1415297.395683
52,Sig_30_Tot,0,0,1618501
52,Sig_30_Window,0,0,4903.343419
52,Sig_31_Tot,0,0,1618501
52,Sig_31_Window,0,0,51754.744597
52,Sig_32_Tot,0,0,1618501
52,Sig_32_Window,0,0,79415.372519
52,Sig_34_Tot,0,0,1618501
52,Sig_34_Window,0,0,9321.314286
52,Sig_40_Tot,0,0,326246
52,Sig_40_Window,0,0,101377.865685
52,Sig_41_Tot,0,0,326246
52,Sig_41_Window,0,0,62668.812095
52,Sig_42_Tot,0,0,326246
52,Sig_42_Window,0,0,57591.060973
52,Sig_43_Tot,0,0,326246
52,Sig_43_Window,0,0,55886.449796
52,n,0,0,3195
53,Sig_01_Tot,0,0,9650261
53,Sig_01_Window,0,0,488417.225806
53,Sig_02_Tot,0,0,9650261
53,Sig_02_Window,0,0,561351.404539
53,Sig_03_Tot,0,0,9650261
53,Sig_03_Window,0,0,103114.72
53,Sig_04_Tot,0,0,9650261
53,Sig_04_Window,0,0,105551.728814
53,Sig_10_Tot,0,0,666582
53,Sig_10_Window,0,0,5385.19029
53,Sig_12_Tot,0,0,666582
53,Sig_12_Window,0,0,10475.609411
53,Sig_13_Tot,0,0,666582
53,Sig_13_Window,0,0,2297.974684
53,Sig_14_Tot,0,0,666582
53,Sig_14_Window,0,0,1993.454545
53,Sig_20_Tot,0,0,11843724
53,Sig_20_Window,0,0,2421352.416026
53,Sig_21_Tot,0,0,11843724
53,Sig_21_Window,0,0,978744.122699
53,Sig_23_Tot,0,0,11843724
53,Sig_23_Window,0,0,780513.293413
53,Sig_24_Tot,0,0,11843724
53,Sig_24_Window,0,0,892078.635659
53,Sig_30_Tot,0,0,181540
53,Sig_30_Window,0,0,14087.972263
53,Sig_31_Tot,0,0,181540
53,Sig_31_Window,0,0,9089.754545
53,Sig_32_Tot,0,0,181540
53,Sig_32_Window,0,0,24179.955515
53,Sig_34_Tot,0,0,181540
53,Sig_34_Window,0,0,5539.705263
53,Sig_40_Tot,0,0,175424
53,Sig_40_Window,0,0,51652.833029
53,Sig_41_Tot,0,0,175424
53,Sig_41_Window,0,0,38649.350036
53,Sig_42_Tot,0,0,175424
53,Sig_42_Window,0,0,44030.867485
53,Sig_43_Tot,0,0,175424
53,Sig_43_Window,0,0,78348.842105
53,n,0,0,1736
54,Sig_01_Tot,0,0,1487309
54,Sig_01_Window,0,0,476.759064
54,Sig_02_Tot,0,0,1487309
54,Sig_02_Window,0,0,456.320312
54,Sig_03_Tot,0,0,1487309
54,Sig_03_Window,0,0,505.305439
54,Sig_04_Tot,0,0,1487309
54,Sig_04_Window,0,0,1257.655172
54,Sig_10_Tot,0,0,5338748
54,Sig_10_Window,0,0,144287.077462
54,Sig_12_Tot,0,0,5338748
54,Sig_12_Window,0,0,2785638.648738
54,Sig_13_Tot,0,0,5338748
54,Sig_13_Window,0,0,1008316.952381
54,Sig_14_Tot,0,0,5338748
54,Sig_14_Window,0,0,281770.40708
54,Sig_20_Tot,0,0,8375303
54,Sig_20_Window,0,0,213546.893832
54,Sig_21_Tot,0,0,8375303
54,Sig_21_Window,0,0,2296586.805301
54,Sig_23_Tot,0,0,8375303
54,Sig_23_Window,0,0,1777596.404494
54,Sig_24_Tot,0,0,8375303
54,Sig_24_Window,0,0,411780.645161
54,Sig_30_Tot,0,0,483072
54,Sig_30_Window,0,0,3901.991255
54,Sig_31_Tot,0,0,483072
54,Sig_31_Window,0,0,31039.232558
54,Sig_32_Tot,0,0,483072
54,Sig_32_Window,0,0,64924.829457
54,Sig_34_Tot,0,0,483072
54,Sig_34_Window,0,0,6564.96
54,Sig_40_Tot,0,0,109416
54,Sig_40_Window,0,0,43365.946492
54,Sig_41_Tot,0,0,109416
54,Sig_41_Window,0,0,29004.926181
54,Sig_42_Tot,0,0,109416
54,Sig_42_Window,0,0,26581.566196
54,Sig_43_Tot,0,0,109416
54,Sig_43_Window,0,0,26074.909091
54,n,0,0,1080
55,Sig_01_Tot,0,0,1935822
55,Sig_01_Window,0,0,2580.150352
55,Sig_02_Tot,0,0,1935822
55,Sig_02_Window,0,0,2379.150155
55,Sig_03_Tot,0,0,1935822
55,Sig_03_Window,0,0,2578.484449
55,Sig_04_Tot,0,0,1935822
55,Sig_04_Window,0,0,5039.221154
55,Sig_10_Tot,0,0,8425911
55,Sig_10_Window,0,0,317162.777306
55,Sig_12_Tot,0,0,8425911
55,Sig_12_Window,0,0,5658931.787675
55,Sig_13_Tot,0,0,8425911
55,Sig_13_Window,0,0,1998471.744681
55,Sig_14_Tot,0,0,8425911
55,Sig_14_Window,0,0,524079
55,Sig_20_Tot,0,0,13008400
55,Sig_20_Window,0,0,418837.698601
55,Sig_21_Tot,0,0,13008400
55,Sig_21_Window,0,0,4166317.616236
55,Sig_23_Tot,0,0,13008400
55,Sig_23_Window,0,0,2557835.609756
55,Sig_24_Tot,0,0,13008400
55,Sig_24_Window,0,0,747091.340426
55,Sig_30_Tot,0,0,911924
55,Sig_30_Window,0,0,14632.714095
55,Sig_31_Tot,0,0,911924
55,Sig_31_Window,0,0,142954.577844
55,Sig_32_Tot,0,0,911924
55,Sig_32_Window,0,0,276774.468085
55,Sig_34_Tot,0,0,911924
55,Sig_34_Window,0,0,26281.247788
55,Sig_40_Tot,0,0,174693
55,Sig_40_Window,0,0,55569.003132
55,Sig_41_Tot,0,0,174693
55,Sig_41_Window,0,0,47414.270574
55,Sig_42_Tot,0,0,174693
55,Sig_42_Window,0,0,48748.493208
55,Sig_43_Tot,0,0,174693
55,Sig_43_Window,0,0,55123.764179
55,n,0,0,1728
56,Sig_01_Tot,0,0,1682321
56,Sig_01_Window,0,0,2883.881517
56,Sig_02_Tot,0,0,1682321
56,Sig_02_Window,0,0,22871.616962
56,Sig_03_Tot,0,0,1682321
56,Sig_03_Window,0,0,4694.916667
56,Sig_04_Tot,0,0,1682321
56,Sig_04_Window,0,0,4801.054945
56,Sig_10_Tot,0,0,202833
